"id","name","dbpediaResource"
"DB04108","(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide",""
"DB04109","[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine",""
"DB04110","2-Nitro-P-Cresol",""
"DB04111","Balhimycin",""
"DB04112","1-Octadecyl-2-Acetamido-2-Deoxy-Sn-Glycerol-3-Phosphoethylmethyl Sulfide",""
"DB04113","N-Formylpiperidine",""
"DB04114","3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine",""
"DB04115","Berberine",""
"DB04116","Allolactose",""
"DB04117","4-(N,N-Dimethylamino)Cinnamoyl-Coa",""
"DB04118","N-Coeleneterazine",""
"DB04119","Hexatantalum Dodecabromide",""
"DB04120","4-Methyl-1,2-Benzenediol",""
"DB04121","Guanosine-3'-Monophosphate-5'-Diphosphate",""
"DB04122","Beta-D-Glucose-6-Phosphate",""
"DB04123","(P-Iodophenylacetylamino)Methylphosphinic Acid",""
"DB04124","Aurodox",""
"DB04125","N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)-4-Acetyl-Piperazine",""
"DB04126","N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane",""
"DB04127","Beta-D-Arabinofuranose-5'-Phosphate",""
"DB04128","5-Nitroso-6-Ribityl-Amino-2,4(1h,3h)-Pyrimidinedione",""
"DB04129","Willardiine",""
"DB04130","5-Methoxybenzimidazole",""
"DB04131","10-(4-Dimethylamino-5-Hydroxy-6-Methyl-Tetrahydro-Pyran-2-Yloxy)-8-Ethyl-1,8,11-Trihydroxy-7,8,9,10-Tetrahydro-Naphthacene-5,12-Dione",""
"DB04132","S-Hexylglutathione",""
"DB04133","Degraded Cephaloridine",""
"DB04134","6-Amino Hexanoic Acid",""
"DB04135","5-Fluoro-4-(S)-Hydroxy-3,4-Dihydropyrimidine",""
"DB04136","Lysophosphotidylserine",""
"DB04137","Guanosine-5'-Triphosphate",""
"DB04138","2,4-Dinitro,5-[Bis(2-Bromoethyl)Amino]-N-(2',3'-Dioxopropyl)Benzamide",""
"DB04139","6-Hydroxypropylthymine",""
"DB04140","1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide",""
"DB04141","2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",""
"DB04142","3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide",""
"DB04143","Indole-3-Glycerol Phosphate",""
"DB04144","Cis-[4,5-Bis-(4-Chlorophenyl)-2-(2-Isopropoxy-4-Methoxyphenyl)-4,5-Dihyd Roimidazol-1-Yl]-Piperazin-1-Yl-Methanone",""
"DB04145","Pyridin-3-Ylmethanol",""
"DB04146","I-Coeleneterazine",""
"DB04147","Lauryl Dimethylamine-N-Oxide",""
"DB04148","Terminal Dimethyl",""
"DB04149","(R)-Rolipram",""
"DB04150","Threonine Derivative",""
"DB04151","4-Methyl-Histidine",""
"DB04152","2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid",""
"DB04153","S-Hydroxymethyl Glutathione",""
"DB04154","N-Methyl-N-[3-(6-Phenyl[1,2,4]Triazolo[4,3-B]Pyridazin-3-Yl)Phenyl]Acetamide",""
"DB04155","2-Fluoro-2-Deoxy-Beta-D-Galactopyranosyl-Beta-D-Glucopyranose",""
"DB04156","Aspartate Beryllium Trifluoride",""
"DB04157","N-[(Aminooxy)Carbonyl]Aniline",""
"DB04158","6-(Adenosine Tetraphosphate-Methyl)-7,8-Dihydropterin",""
"DB04159","Beta-Hydroxytryptophane",""
"DB04160","Diphosphate",""
"DB04161","Propionamide",""
"DB04162","5-Nitro-6-Ribityl-Amino-2,4(1h,3h)-Pyrimidinedione",""
"DB04163","5-Phenylsulfanyl-2,4-Quinazolinediamine",""
"DB04164","1,4-Deoxy-4-((5-Hydroxymethyl-2,3,4-Trihydroxycyclohex-5-Enyl)Amino)Fructose",""
"DB04165","Valpromide",""
"DB04166","2-Aminobenzoic Acid",""
"DB04167","N-Acetyl-L-Glutamine",""
"DB04168","2-Amino-5-Bromo-6-Phenylpyrimidin-4-Ol",""
"DB04169","3,5-Diaminophthalhydrazide",""
"DB04170","4-Bromo-3-Hydroxy-3-Methyl Butyl Diphosphate",""
"DB04171","D-Isovaline",""
"DB04172","[2,4,6-Triisopropyl-Phenylsulfonyl-L-[3-Amidino-Phenylalanine]]-Piperazine-N'-Beta-Alanine",""
"DB04173","Fructose",""
"DB04174","3'-1-Carboxy-1-Phosphonooxy-Ethoxy-Uridine-Diphosphate-N-Acetylglucosamine",""
"DB04175","Mdl-29951",""
"DB04176","Phosporic Acid Mono-[3,4-Dihydroxy-5-(5-Methoxy-Benzoimidazol-1-Yl)-Tetrahydro-Furan-2-Ylmethyl] Ester",""
"DB04177","4-(3,14-Dihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One",""
"DB04178","Di-Stearoyl-3-Sn-Phosphatidylcholine",""
"DB04179","Benzofuran",""
"DB04180","4-(Aminosulfonyl)-N-[(2,4-Difluorophenyl)Methyl]-Benzamide",""
"DB04181","Cefotaxime Group",""
"DB04182","(S)-2-Amino-4-[(2s,3r)-2,3,5-Trihydroxy-4-Oxo-Pentyl]Mercapto-Butyric Acid",""
"DB04183","Methylmalonic Acid",""
"DB04184","Acetate Ion",""
"DB04185","Norvaline",""
"DB04186","N'-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea",""
"DB04187","(9s,10s)-9-(S-Glutathionyl)-10-Hydroxy-9,10-Dihydrophenanthrene",""
"DB04188","MDL72527",""
"DB04189","N2-(Carboxyethyl)-L-Arginine",""
"DB04190","Inhibitor Bea425",""
"DB04191","Skf 107457",""
"DB04193","L-Homoserine",""
"DB04194","Chitotriose",""
"DB04195","Heptulose-2-Phosphate",""
"DB04196","Pteroic Acid",""
"DB04197","Descarboxy-nor-N(Omega)-Hydroxy-L-Arginine",""
"DB04198","Formycin B",""
"DB04199","1-Monohexanoyl-2-Hydroxy-Sn-Glycero-3-Phosphate",""
"DB04200","Matairesinol",""
"DB04201","Histidyl-Adenosine Monophosphate",""
"DB04202","Isoformononetin",""
"DB04203","3-Mercuri-4-Aminobenzenesulfonamide",""
"DB04204","[(4-{4-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Butyl}-Phenyl)-Difluoro-Methyl]-Phosphonic Acid",""
"DB04205","Thymidine-3',5'-Diphosphate",""
"DB04206","Nz2-Tryptophan",""
"DB04207","N-(5-Amino-5-Carboxypentyl)Glutamic Acid",""
"DB04208","3-(3,4-Dimethoxyphenyl)Propionic Acid",""
"DB04209","Dequadin",""
"DB04210","BV1",""
"DB04211","3-Fluorosialic Acid",""
"DB04212","2-Iminiopropanoate",""
"DB04213","N-Cyclohexyl-N'-(Propyl)Phenyl Urea",""
"DB04214","4-Nitrophenyl Phosphate",""
"DB04215","CRA_9076",""
"DB04216","Quercetin",""
"DB04217","L-2-amino-3-butynoic acid",""
"DB04218","1-Deaza-Adenosine",""
"DB04219","Trivanadate",""
"DB04220","Rifamycin Cgp 4832",""
"DB04221","Didecyl-Dimethyl-Ammonium",""
"DB04222","Sparsomycin",""
"DB04223","Nitroarginine",""
"DB04224","Oleic Acid",""
"DB04225","N-Methyldehydrobutyrine",""
"DB04226","Dihydro-Acarbose",""
"DB04227","9-Amino-2-Deoxy-2,3-Dehydro-N-Acetyl-Neuraminic Acid",""
"DB04228","(2r)-Amino(3,5-Dihydroxyphenyl)Acetic Acid",""
"DB04229","7,10,13-Tri(Carboxymethyl)-5,15-Dioxo-4,7,10,13,16-Pentaaza-1,19-Dithianonadecane",""
"DB04230","Nitromethyldethia Coenzyme A",""
"DB04231","Tetra(Imidazole)Diaquacopper (I)",""
"DB04232","N-Hydroxy-1-(4-Methoxyphenyl)Sulfonyl-4-Benzyloxycarbonyl-Piperazine-2-Carboxamide",""
"DB04233","(Hydroxyethyloxy)Tri(Ethyloxy)Octane",""
"DB04234","N2-({[(4-Bromophenyl)Methyl]Oxy}Carbonyl)-N1-[(1s)-1-Formylpentyl]-L-Leucinamide",""
"DB04235","4-Amino Hexanoic Acid",""
"DB04236","2-Amino-3-(1h-Indol-3-Yl)-Propan-1-Ol",""
"DB04237","Tris(Hydroxyethyl)Aminomethane",""
"DB04238","N-Alpha-(2-Naphthylsulfonyl)-N-(3-Amidino-L-Phenylalaninyl)-D-Pipecolinic Acid",""
"DB04239","2-Amino-6-Aminomethyl-8-Phenylsulfanylmethyl-3h-Quinazolin-4-One",""
"DB04240","1,2-Hydro-1-Oxy-3,4-Hydro-3-(1-Methoxy-2-Oxy-3,4-Dihydroxypentyl)-8,9-Dihydroxy-7-(Sec-Butyl)-Anthracene",""
"DB04241","N-Pyridoxyl-2-Methylalanine-5-Phosphate",""
"DB04242","P-Hydroxybenzoic Acid",""
"DB04243","5-Methyluridine 5'-Monophosphate",""
"DB04244","1-[2-(3-Biphenyl)-4-Methylvaleryl)]Amino-3-(2-Pyridylsulfonyl)Amino-2-Propanone",""
"DB04245","2-Hydroxy-3-Amino-4-Phenyl Butane",""
"DB04246","CRA_23653",""
"DB04247","Aspartyl Phosphate",""
"DB04248","Beta-1,4-Galactotrioside",""
"DB04249","Zinc Substituted Heme C",""
"DB04250","Butyrylthiocholine",""
"DB04251","Monoisopropyl Ester Phosphonic Acid Group",""
"DB04252","N-Carbamoyl-L-Aspartate",""
"DB04253","CB1954",""
"DB04254","8-Benzo[1,3]Dioxol-,5-Ylmethyl-9-Butyl-2-Fluoro-9h-Purin-6-Ylamine",""
"DB04255","Inhibitor Bea388",""
"DB04256","4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid",""
"DB04257","Palmitoleic Acid",""
"DB04258","Seocalcitol",""
"DB04259","7n-Methyl-8-Hydroguanosine-5'-Monophosphate",""
"DB04260","9-(5,5-Difluoro-5-Phosphonopentyl)Guanine",""
"DB04261","Carbamic Acid",""
"DB04262","3-(7-Hydroxy-8-Ribityllumazine-6-Yl) Propionic Acid",""
"DB04263","G418","G418"
"DB04264","(10r)-10-Formyl-5,8,10-Trideazafolic Acid",""
"DB04265","Beta-Sialic Acid",""
"DB04266","5-(6-D-Ribitylamino-2,4-Dihydroxypyrimidin-5-Yl)-1-Pentyl-Phosphonic Acid",""
"DB04267","Dipicolinic Acid",""
"DB04268","Methylumbelliferyl Chitotriose",""
"DB04269","Cyclotheonamide A",""
"DB04270","(S)-3-(4-(2-Carbazol-9-Yl-Ethoxy)-Phenyl)-2-Ethoxy-Propionic Acid",""
"DB04271","3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",""
"DB04272","Citric Acid",""
"DB04273","8,9-Dichloro-2,3,4,5-Tetrahydro-1h-Benzo[C]Azepine",""
"DB04274","5,4'-Dideoxyflavanone",""
"DB04275","N-Acetyl Serotonin",""
"DB04276","N-[N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-Butyl]-Guanidine",""
"DB04277","Fructose -6-Phosphate",""
"DB04278","2-[2-(2-Cyclohexyl-2-Guanidino-Acetylamino)-Acetylamino]-N-(3-Mercapto-Propyl)-Propionamide",""
"DB04279","3-Isopropylmalic Acid",""
"DB04280","((2r,3s,5r)-3-Hydroxy-5-(4-Hydroxy-2-Oxo-3,4-Dihydropyrimidin-1(2h)-Yl)-Tetrahydrofuran-2-Yl)Methyldihydrogen Phosphate",""
"DB04281","2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone",""
"DB04282","2-Deoxy-2fluoro-Glucose",""
"DB04283","2-Bromo-6-Hydroxy-Purine",""
"DB04284","Proline Betaine",""
"DB04285","{4-[(2s,4e)-2-(1,3-Benzothiazol-2-Yl)-2-(1h-1,2,3-Benzotriazol-1-Yl)-5-Phenylpent-4-Enyl]Phenyl}(Difluoro)Methylphosphonic Acid",""
"DB04286","Ribose(Pyranose Form)",""
"DB04287","(S)-5-(4-Benzyloxy-Phenyl)-4-(7-Phenyl-Heptanoylamino)-Pentanoic Acid",""
"DB04288","2-[Trans-(4-Aminocyclohexyl)Amino]-6-(Benzyl-Amino)-9-Cyclopentylpurine",""
"DB04289","Genz-10850",""
"DB04290","[2-Cytidylate-O'-Phosphonyloxyl]-Ethyl-Trimethyl-Ammonium",""
"DB04291","(2s)-Amino(4-Hydroxyphenyl)Acetic Acid",""
"DB04292","4-[(Isopropylamino)Methyl]Phenylalanine",""
"DB04293","7-(2-Amino-2-Phenyl-Acetylamino)-3-Chloro-8-Oxo-1-Aza-Bicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid",""
"DB04294","5-Phosphoribosyl-1-(Beta-Methylene) Pyrophosphate",""
"DB04295","N-Benzoyl-N'-Beta-D-Glucopyranosyl Urea",""
"DB04296","5-Oxo-L-Norleucine",""
"DB04297","7-[4-(Dimethylamino)Phenyl]-N-Hydroxy-4,6-Dimethyl-7-Oxo-2,4-Heptadienamide",""
"DB04298","3-(4-Amino-2-Tert-Butyl-5-Methyl-Phenylsulfanyl)-6-Cyclopentyl-4-Hydroxy-6-[2-(4-Hydroxy-Phenyl)-Ethyl]-5,6-Dihydro-Pyran-2-One",""
"DB04299","Maleic Acid",""
"DB04300","(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate",""
"DB04301","Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone Hydrate",""
"DB04302","4-Hydroxy-3,5-Dimethyl-5-(2-Methyl-Buta-1,3-Dienyl)-5h-Thiophen-2-One",""
"DB04303","4-O-Methyl-Alpha-D-Glucuronic Acid",""
"DB04304","Gluconic Acid",""
"DB04305","2-Methyl-Propionic Acid",""
"DB04306","5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine",""
"DB04307","5-Hydroxy-N-Propargyl-1(R)-Aminoindan",""
"DB04308","(2r)-Amino(4-Hydroxyphenyl)Acetic Acid",""
"DB04310","2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide",""
"DB04311","4-Phenylbutylamine",""
"DB04312","2,3-Difluorobenzyl Alcohol",""
"DB04313","3-Methyl-Aspartic Acid",""
"DB04314","1-Methylcytosine",""
"DB04315","Guanosine-5'-Diphosphate",""
"DB04316","D-[(N-Hydroxyamino)Carbonyl]Phenylalanine",""
"DB04317","3,3-Dichloro-2-Phosphonomethyl-Acrylic Acid",""
"DB04318","1-Benzyloxycarbonylamino-2-Phenyl-Ethyl)-{2-[1-Carbamoyl-2-(1h-Indol-3-Yl)-Ethylcarbamoyl]-5-Phenyl-Pentyl}-Phosphinic Acid",""
"DB04319","6-Deoxyglucose",""
"DB04320","2-Bromo-2-Propene-1-Ol",""
"DB04321","N-Hexylphosphonate Ethyl Ester",""
"DB04322","LY249543",""
"DB04323","2-Amino-3-(Cystein-S-Yl)-Isoxazolidin-5-Yl-Acetic Acid",""
"DB04324","Ovalicin",""
"DB04325","2-Phenylethylamine",""
"DB04326","1,3-Dihydroxyacetonephosphate",""
"DB04327","Phosphatidylethanolamine",""
"DB04328","Shikimate-3-Phosphate",""
"DB04329","Isoquinoline",""
"DB04330","Bilh 434",""
"DB04331","Monastrol",""
"DB04332","2-{2-[2-2-(Methoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethanol",""
"DB04333","Octamethylenediamine",""
"DB04334","6-hydroxydopa quinone",""
"DB04336","1-(4-Amidinophenyl)-3-(4-Chlorophenyl)Urea",""
"DB04337","Methyl Isocyanide",""
"DB04338","SB220025",""
"DB04339","Carboxymethylenecysteine",""
"DB04340","2-[(Dioxidophosphino)Oxy]Benzoate",""
"DB04341","S-(3-Iodobenzyl)Glutathione",""
"DB04342","7-((Carboxy(4-Hydroxyphenyl)Acetyl)Amino)-7-Methoxy-(3-((1-Methyl-1h-Tetrazol-5-Yl)Thio)Methyl)-8-Oxo-5-Oxa-1-Azabicyclo[4.2.0]Oct-2-Ene-2-Carboxylic Acid",""
"DB04343","Glyoxalate, Glyoxylate",""
"DB04344","Levulinic Acid",""
"DB04345","7,8-dimethylalloxazine",""
"DB04346","(2r,4s)-2-Methyl-2,3,3,4-Tetrahydroxytetrahydrofuran",""
"DB04347","3-Dehydroshikimate",""
"DB04348","Taurocholic Acid",""
"DB04349","S-1,2-Propanediol",""
"DB04350","Argadin",""
"DB04351","Aconitate Ion",""
"DB04352","[(2r,3s,4s,5r)-3,4,5-Trihydroxytetrahydrofuran-2-Yl]Methyl Dihydrogen Phosphate",""
"DB04353","{(1s)-1-Benzyl-4-[3-Carbamoyl-1-(1-Carbamoyl-2-Phenyl-Ethylcarbamoyl)-(S)-Propylcarbamoyl]-2-Oxo-5-Phenyl-Pentyl}-Carbamic Acid Tert-Butyl Ester",""
"DB04355","Uridine-5'-Monophosphate Glucopyranosyl-Monophosphateester",""
"DB04356","9-Deazaguanine",""
"DB04357","Pteric Acid",""
"DB04359","Vinylsulphonic Acid",""
"DB04360","Benzo[B]Thiophene-2-Boronic Acid",""
"DB04361","Methylhydrazine",""
"DB04362","Adenosine Diphosphate 5-(Beta-Ethyl)-4-Methyl-Thiazole-2-Carboxylic Acid",""
"DB04363","Mesobiliverdin Iv Alpha",""
"DB04364","R,3-Hydroxybutan-2-One",""
"DB04365","Arecoline",""
"DB04366","3'-Deoxy 3'-Amino Adenosine-5'-Diphosphate",""
"DB04367","Debromohymenialdisine",""
"DB04368","Bb-3497",""
"DB04369","1,3,2-Dioxaborolan-2-Ol",""
"DB04370","S-sulphocysteine",""
"DB04371","AL6528",""
"DB04372","Di-Linoleoyl-3-Sn-Phosphatidylcholine",""
"DB04373","4-Amino-N-{4-[2-(2,6-Dimethyl-Phenoxy)-Acetylamino]-3-Hydroxy-1-Isobutyl-5-Phenyl-Pentyl}-Benzamide",""
"DB04374","4-Carboxy-5-(1-Pentyl)Hexylsulfanyl-1,2,3-Triazole",""
"DB04375","5-Methyl-5,6,7,8-Tetrahydrofolic Acid",""
"DB04376","13-Acetylphorbol",""
"DB04377","3-Hydroxy-3-Methyl-Glutaric Acid",""
"DB04378","3-Amino-N-{4-[2-(2,6-Dimethyl-Phenoxy)-Acetylamino]-3-Hydroxy-1-Isobutyl-5-Phenyl-Pentyl}-Benzamide",""
"DB04379","N-Methyl-N-(Methylbenzyl)Formamide",""
"DB04380","Diureido-Acetate",""
"DB04381","Crotonaldehyde",""
"DB04382","2-Deoxy-Beta-D-Galactose",""
"DB04383","L-Valinol",""
"DB04384","Fe-Mesopone",""
"DB04385","3-Deazacytidine",""
"DB04386","4,6-O-(1-Carboxyethylidene)-Beta-D-Glucose",""
"DB04387","1-Hydroxy-2-Amino-3-Cyclohexylpropane",""
"DB04388","4-Carboxy-4-Aminobutanal",""
"DB04389","Ado-P-Ch2-P-Ps-Ado",""
"DB04390","Methyl Phosphinic Acid",""
"DB04391","Aeruginosin 98-B",""
"DB04392","Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]",""
"DB04393","Diclosan",""
"DB04394","3-Nitro-4-(2-Oxo-Pyrrolidin-1-Yl)-Benzenesulfonamide",""
"DB04395","Phosphoaminophosphonic Acid-Adenylate Ester",""
"DB04396","Thiodigalactoside",""
"DB04397","Alpha-D-Glucose-1-Phosphate-6-Vanadate",""
"DB04398","Lactic Acid",""
"DB04399","Cacodylate Ion",""
"DB04400","7,8-dihydrobiopterin",""
"DB04401","[Formylmethyl]Trimethyl-Ammonium, N,N,N-Trimethylammonium Acetaldehyde",""
"DB04402","2-Propanol, Isopropanol",""
"DB04403","Colamine Phosphoric Acid",""
"DB04404","Allosamizoline",""
"DB04405","2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4'-Ethoxy-1,1'-Biphenyl-4-Yl)-4-Oxobutanoic Acid",""
"DB04406","3-(Phosphonomethyl)Pyridine-2-Carboxylic Acid",""
"DB04407","4-[4-(4-Methyl-2-Methylamino-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol",""
"DB04408","Ncs-Chromophore",""
"DB04409","Naphthalene Trisulfonate",""
"DB04410","3-Phenylpropylamine",""
"DB04411","Alpha-N-Dichloroacetyl-P-Aminophenylserinol",""
"DB04412","1-(S-Glutathionyl)-2,4-Dinitrobenzene",""
"DB04414","Heptamolybdate",""
"DB04415","3-Amino-1-Chloro-4-Phenyl-Butanol-2-Yl",""
"DB04416","R-2-{[4'-Methoxy-(1,1'-Biphenyl)-4-Yl]-Sulfonyl}-Amino-6-Methoxy-Hex-4-Ynoic Acid",""
"DB04417","P-Nitrophenol",""
"DB04418","Adenylosuccinic Acid",""
"DB04419","Norleucine",""
"DB04421","Nicotinamide Adenine Dinucleotide 3-Pentanone Adduct",""
"DB04422","2-Amino-4-Mercapto-Butyric Acid",""
"DB04423","Coproporphyrin I Containing Co(Iii)",""
"DB04424","RPR128515",""
"DB04425","7,8-Dihydroneopterin",""
"DB04426","Alpha-Methyl-N-Acetyl-D-Glucosamine",""
"DB04427","3-[[N-[4-Methyl-Piperazinyl]Carbonyl]-Phenylalaninyl-Amino]-5-Phenyl-Pentane-1-Sulfonic Acid Benzyloxy-Amide",""
"DB04428","Tungstopterin Cofactor",""
"DB04429","4'-Hydroxyflavanone",""
"DB04430","3-(4-Phenylamino-Phenylamino)-2-(1h-Tetrazol-5-Yl)-Acrylonitrile",""
"DB04431","4-Epi-Vancosaminyl Derivative of Vancomycin",""
"DB04432","ZK-805623",""
"DB04433","N''-{3-[(3s,8ar)-1,4-Dioxooctahydropyrrolo[1,2-a]Pyrazin-3-Yl]Propyl}Guanidine",""
"DB04434","Naphthyridine Inhibitor",""
"DB04435","Tetraphenyl-Arsonium",""
"DB04436","3-Fluorotyrosine",""
"DB04437","Cysteine-Methylene-Carbamoyl-1,10-Phenanthroline",""
"DB04438","BVDU-MP",""
"DB04439","Modified Acarbose Pentasaccharide",""
"DB04440","Purine Riboside",""
"DB04441","2-Fluoroadenosine",""
"DB04442","2-(2-Oxo-1,2-Dihydro-Pyridin-3-Yl)-1h-Benzoimidazole-5-Carboxamidine",""
"DB04443","Free Cysteine",""
"DB04444","Tetrafluoroaluminate Ion",""
"DB04445","Mercury Diiodide",""
"DB04446","Benzo[B]Thiophene-2-Carboxamidine",""
"DB04447","1,4-Dithiothreitol",""
"DB04448","2,4-Difluorobenzyl Alcohol 2,4-Difluoro-1-(Hydroxymethyl)Benzene",""
"DB04449","5-(3,3-Dihydroxypropeny)-3-Methoxy-Benzene-1,2-Diol",""
"DB04450","Heptyl 1-Thiohexopyranoside",""
"DB04451","4-Methylpiperazin-1-Yl Carbonyl Group",""
"DB04452","N,N'-Bis(4-Amino-2-Methylquinolin-6-Yl)Urea",""
"DB04453","4-O-(4,6-Dideoxy-4-{[4-[(4-O-Hexopyranosylhexopyranosyl)Oxy]-5,6-Dihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}Hexopyranosyl)Hexopyranose",""
"DB04454","Alpha-Aminobutyric Acid",""
"DB04455","Trimethyl Glycine",""
"DB04456","Trihydroxyarsenite(Iii)",""
"DB04457","2'-Deoxyguanosine-5'-Monophosphate",""
"DB04458","2,2-Dichloro-1-Methanesulfinyl-3-Methyl-Cyclopropanecarboxylic Acid [1-(4-Bromo-Phenyl)-Ethyl]-Amide",""
"DB04459","3,4-Dichloroisocoumarin",""
"DB04460","(C8-S)-Hydantocidin 5'-Phosphate",""
"DB04461","Coproporphyrin Iii",""
"DB04462","Tetrabromo-2-Benzotriazole",""
"DB04463","3-(4-Amino-1-Tert-Butyl-1h-Pyrazolo[3,4-D]Pyrimidin-3-Yl)Phenol",""
"DB04464","N-Formylmethionine",""
"DB04465","Lactose",""
"DB04466","SR12813",""
"DB04467","Pyridoxyl-Alanine-5-Phosphate",""
"DB04469","1-(4-Methoxyphenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",""
"DB04470","CRA_10656",""
"DB04471","2-Phenyl-1-[4-(2-Piperidin-1-Yl-Ethoxy)-Phenyl]-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",""
"DB04472","(R)-1-Para-Nitro-Phenyl-2-Azido-Ethanol",""
"DB04473","Alpha-L-Fucose",""
"DB04474","1-Anilino-8-Naphthalene Sulfonate",""
"DB04476","Trencam-3,2-Hopo",""
"DB04477","N-1,2,3,4-Tetrahydronaphth-1-Yl-2'-[3,5-Dimethoxybenzamido]-2'-Deoxy-Adenosine",""
"DB04478","Cp-166572, 2-Hydroxymethyl-4-(4-N,N-Dimethylaminosulfonyl-1-Piperazino)-Pyrimidine",""
"DB04479","4-Nitro-Inden-1-One",""
"DB04480","3-(4-Fluorophenyl)-2-(6-Methylpyridin-2-Yl)-5,6-Dihydro-4h-Pyrrolo[1,2-B]Pyrazole",""
"DB04481","Meso-Erythritol",""
"DB04482","Cmp-2-Keto-3-Deoxy-Octulosonic Acid",""
"DB04483","2-Deoxy-2-Fluoro-Beta-D-Mannose",""
"DB04484","L-Phenylalaninol",""
"DB04485","Deoxythymidine","Thymidine"
"DB04486","(2s)-2,8-Diaminooctanoic Acid",""
"DB04487","N-Methylleucine",""
"DB04488","(6r,7r)-3-[(Acetyloxy)Methyl]-7-{[(6s)-6-(Glycylamino)-7-Oxido-7-Oxoheptanoyl]Amino}-8-Oxo-5-Thia-1-Azabicyclo[4.2.0]Octane-2-Carboxylate",""
"DB04489","Guanidinoethylmercaptosuccinic acid",""
"DB04490","3-(Mercaptomethylene)Pyridine",""
"DB04491","Diisopropylphosphono Group",""
"DB04492","2-(Acetylamino)-2-Deoxy-4-O-Sulfo-Alpha-D-Galactopyranose",""
"DB04493","Fructose-6-Phosphate",""
"DB04494","Mo(Vi)(=O)(Oh)2 Cluster",""
"DB04495","RU81843",""
"DB04496","4-Phospho-D-Erythronohydroxamic Acid",""
"DB04497","2'-Monophosphoadenosine-5'-Diphosphoribose",""
"DB04498","Aspartate Semialdehyde",""
"DB04499","R-Styrene Oxide",""
"DB04500","4-acetamidobenzoic acid",""
"DB04501","Camphane",""
"DB04502","WRR-204",""
"DB04503","Sp-722",""
"DB04504","(3s)-2,3,4,5-Tetrahydropyridin-3-Amine",""
"DB04505","8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9-Pent-4-Ylnyl-9h-Purin-6-Ylamine",""
"DB04506","Chlorophyll B",""
"DB04507","(4s-Trans)-4-(Ethylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide",""
"DB04508","Methyl(6s)-1-Thio-L-Manno-Hexodialdo-6,2-Pyranoside",""
"DB04509","N-Methylnaloxonium",""
"DB04510","3-Phosphoglyceric Acid",""
"DB04511","N-Succinyl Methionine",""
"DB04512","2-Isobutyl-3-Methoxypyrazine",""
"DB04513","N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide",""
"DB04514","Phosphoric Acid-2'-[2'-Deoxy-Uridine]Ester-5'-Guanosine Ester",""
"DB04515","6-Deoxy-2-O-Methyl-Alpha-L-Galactopyranose",""
"DB04516","2-Deoxy-Glucitol-6-Phosphate",""
"DB04517","Dipyrromethane Cofactor",""
